time,flux,label
0.000000000000000000e+00,1.001614689826965332e+00,1.000000000000000000e+00
2.004008016032063962e-03,1.003226161003112793e+00,1.000000000000000000e+00
4.008016032064127925e-03,1.000224232673645020e+00,1.000000000000000000e+00
6.012024048096191453e-03,1.002502202987670898e+00,1.000000000000000000e+00
8.016032064128255849e-03,1.005165576934814453e+00,1.000000000000000000e+00
1.002004008016032024e-02,1.002823829650878906e+00,1.000000000000000000e+00
1.202404809619238291e-02,1.000459551811218262e+00,1.000000000000000000e+00
1.402805611222444730e-02,1.003839254379272461e+00,1.000000000000000000e+00
1.603206412825651170e-02,1.006020903587341309e+00,1.000000000000000000e+00
1.803607214428857436e-02,1.001070499420166016e+00,1.000000000000000000e+00
2.004008016032064049e-02,1.001975774765014648e+00,1.000000000000000000e+00
2.204408817635270315e-02,9.992847442626953125e-01,1.000000000000000000e+00
2.404809619238476581e-02,9.971277117729187012e-01,1.000000000000000000e+00
2.605210420841683194e-02,9.963749647140502930e-01,1.000000000000000000e+00
2.805611222444889460e-02,9.983580112457275391e-01,1.000000000000000000e+00
3.006012024048096073e-02,9.978715181350708008e-01,1.000000000000000000e+00
3.206412825651302340e-02,9.977527856826782227e-01,1.000000000000000000e+00
3.406813627254508953e-02,9.986311793327331543e-01,1.000000000000000000e+00
3.607214428857714872e-02,9.991410374641418457e-01,1.000000000000000000e+00
3.807615230460921485e-02,9.997106790542602539e-01,1.000000000000000000e+00
4.008016032064128098e-02,9.965830445289611816e-01,1.000000000000000000e+00
4.208416833667334017e-02,9.986824393272399902e-01,1.000000000000000000e+00
4.408817635270540630e-02,9.959686398506164551e-01,1.000000000000000000e+00
4.609218436873747243e-02,9.982635974884033203e-01,1.000000000000000000e+00
4.809619238476953162e-02,9.980416297912597656e-01,1.000000000000000000e+00
5.010020040080159776e-02,9.976279735565185547e-01,1.000000000000000000e+00
5.210420841683366389e-02,9.985419511795043945e-01,1.000000000000000000e+00
5.410821643286573002e-02,9.983026981353759766e-01,1.000000000000000000e+00
5.611222444889778921e-02,1.002219080924987793e+00,1.000000000000000000e+00
5.811623246492985534e-02,9.987795352935791016e-01,1.000000000000000000e+00
6.012024048096192147e-02,9.983470439910888672e-01,1.000000000000000000e+00
6.212424849699398066e-02,1.000754833221435547e+00,1.000000000000000000e+00
6.412825651302604679e-02,9.950764775276184082e-01,1.000000000000000000e+00
6.613226452905811292e-02,1.002415299415588379e+00,1.000000000000000000e+00
6.813627254509017905e-02,1.000464320182800293e+00,1.000000000000000000e+00
7.014028056112224518e-02,9.969755411148071289e-01,1.000000000000000000e+00
7.214428857715429744e-02,1.001201510429382324e+00,1.000000000000000000e+00
7.414829659318636357e-02,9.963009953498840332e-01,1.000000000000000000e+00
7.615230460921842970e-02,9.974911808967590332e-01,1.000000000000000000e+00
7.815631262525049583e-02,9.977923035621643066e-01,1.000000000000000000e+00
8.016032064128256196e-02,9.999423623085021973e-01,1.000000000000000000e+00
8.216432865731462809e-02,1.000826239585876465e+00,1.000000000000000000e+00
8.416833667334668034e-02,9.981060624122619629e-01,1.000000000000000000e+00
8.617234468937874647e-02,1.001195788383483887e+00,1.000000000000000000e+00
8.817635270541081260e-02,9.969283938407897949e-01,1.000000000000000000e+00
9.018036072144287874e-02,9.998279213905334473e-01,1.000000000000000000e+00
9.218436873747494487e-02,1.000239729881286621e+00,1.000000000000000000e+00
9.418837675350701100e-02,9.995377659797668457e-01,1.000000000000000000e+00
9.619238476953906325e-02,1.001478075981140137e+00,1.000000000000000000e+00
9.819639278557112938e-02,1.000585675239562988e+00,1.000000000000000000e+00
1.002004008016031955e-01,1.001762509346008301e+00,1.000000000000000000e+00
1.022044088176352616e-01,9.981039762496948242e-01,1.000000000000000000e+00
1.042084168336673278e-01,1.000270128250122070e+00,1.000000000000000000e+00
1.062124248496993939e-01,9.979432821273803711e-01,1.000000000000000000e+00
1.082164328657314600e-01,9.999776482582092285e-01,1.000000000000000000e+00
1.102204408817635123e-01,1.004873156547546387e+00,1.000000000000000000e+00
1.122244488977955784e-01,1.005606174468994141e+00,1.000000000000000000e+00
1.142284569138276445e-01,9.999682307243347168e-01,1.000000000000000000e+00
1.162324649298597107e-01,1.001418828964233398e+00,1.000000000000000000e+00
1.182364729458917768e-01,1.003142595291137695e+00,1.000000000000000000e+00
1.202404809619238429e-01,9.991651773452758789e-01,1.000000000000000000e+00
1.222444889779558952e-01,9.965400695800781250e-01,1.000000000000000000e+00
