time,flux,label
0.000000000000000000e+00,1.001775741577148438e+00,1.000000000000000000e+00
2.004008016032063962e-03,9.985772371292114258e-01,1.000000000000000000e+00
4.008016032064127925e-03,9.998321533203125000e-01,1.000000000000000000e+00
6.012024048096191453e-03,1.001498818397521973e+00,1.000000000000000000e+00
8.016032064128255849e-03,1.002293348312377930e+00,1.000000000000000000e+00
1.002004008016032024e-02,9.993229508399963379e-01,1.000000000000000000e+00
1.202404809619238291e-02,1.001239180564880371e+00,1.000000000000000000e+00
1.402805611222444730e-02,1.001616597175598145e+00,1.000000000000000000e+00
1.603206412825651170e-02,1.000723600387573242e+00,1.000000000000000000e+00
1.803607214428857436e-02,1.002263307571411133e+00,1.000000000000000000e+00
2.004008016032064049e-02,9.989796280860900879e-01,1.000000000000000000e+00
2.204408817635270315e-02,1.000364542007446289e+00,1.000000000000000000e+00
2.404809619238476581e-02,9.995201230049133301e-01,1.000000000000000000e+00
2.605210420841683194e-02,9.991574287414550781e-01,1.000000000000000000e+00
2.805611222444889460e-02,1.001647591590881348e+00,1.000000000000000000e+00
3.006012024048096073e-02,1.002139687538146973e+00,1.000000000000000000e+00
3.206412825651302340e-02,1.002113699913024902e+00,1.000000000000000000e+00
3.406813627254508953e-02,9.997118115425109863e-01,1.000000000000000000e+00
3.607214428857714872e-02,1.002660512924194336e+00,1.000000000000000000e+00
3.807615230460921485e-02,9.996923804283142090e-01,1.000000000000000000e+00
4.008016032064128098e-02,1.006339073181152344e+00,1.000000000000000000e+00
4.208416833667334017e-02,1.003872871398925781e+00,1.000000000000000000e+00
4.408817635270540630e-02,1.004148125648498535e+00,1.000000000000000000e+00
4.609218436873747243e-02,1.001870632171630859e+00,1.000000000000000000e+00
4.809619238476953162e-02,1.001947402954101562e+00,1.000000000000000000e+00
5.010020040080159776e-02,1.003619909286499023e+00,1.000000000000000000e+00
5.210420841683366389e-02,1.002828955650329590e+00,1.000000000000000000e+00
5.410821643286573002e-02,1.000458955764770508e+00,1.000000000000000000e+00
5.611222444889778921e-02,1.002165436744689941e+00,1.000000000000000000e+00
5.811623246492985534e-02,1.003225207328796387e+00,1.000000000000000000e+00
6.012024048096192147e-02,1.000927686691284180e+00,1.000000000000000000e+00
6.212424849699398066e-02,1.002878069877624512e+00,1.000000000000000000e+00
6.412825651302604679e-02,1.002264380455017090e+00,1.000000000000000000e+00
6.613226452905811292e-02,9.990133047103881836e-01,1.000000000000000000e+00
6.813627254509017905e-02,1.000028848648071289e+00,1.000000000000000000e+00
7.014028056112224518e-02,1.001386165618896484e+00,1.000000000000000000e+00
7.214428857715429744e-02,1.002920985221862793e+00,1.000000000000000000e+00
7.414829659318636357e-02,9.989361763000488281e-01,1.000000000000000000e+00
7.615230460921842970e-02,9.979724287986755371e-01,1.000000000000000000e+00
7.815631262525049583e-02,1.000466108322143555e+00,1.000000000000000000e+00
8.016032064128256196e-02,1.000158429145812988e+00,1.000000000000000000e+00
8.216432865731462809e-02,1.000703334808349609e+00,1.000000000000000000e+00
8.416833667334668034e-02,9.987104535102844238e-01,1.000000000000000000e+00
8.617234468937874647e-02,9.968143105506896973e-01,1.000000000000000000e+00
8.817635270541081260e-02,1.002820849418640137e+00,1.000000000000000000e+00
9.018036072144287874e-02,1.000997900962829590e+00,1.000000000000000000e+00
9.218436873747494487e-02,9.967292547225952148e-01,1.000000000000000000e+00
9.418837675350701100e-02,1.000349879264831543e+00,1.000000000000000000e+00
9.619238476953906325e-02,9.983496069908142090e-01,1.000000000000000000e+00
9.819639278557112938e-02,1.000391006469726562e+00,1.000000000000000000e+00
1.002004008016031955e-01,1.000328660011291504e+00,1.000000000000000000e+00
1.022044088176352616e-01,1.003105878829956055e+00,1.000000000000000000e+00
1.042084168336673278e-01,1.003793835639953613e+00,1.000000000000000000e+00
1.062124248496993939e-01,1.005863904953002930e+00,1.000000000000000000e+00
1.082164328657314600e-01,1.002633571624755859e+00,1.000000000000000000e+00
1.102204408817635123e-01,1.002027988433837891e+00,1.000000000000000000e+00
1.122244488977955784e-01,1.000632762908935547e+00,1.000000000000000000e+00
1.142284569138276445e-01,9.985755681991577148e-01,1.000000000000000000e+00
1.162324649298597107e-01,1.000771045684814453e+00,1.000000000000000000e+00
1.182364729458917768e-01,1.002563953399658203e+00,1.000000000000000000e+00
1.202404809619238429e-01,1.004212856292724609e+00,1.000000000000000000e+00
1.222444889779558952e-01,1.004715323448181152e+00,1.000000000000000000e+00
1.242484969939879613e-01,1.005290865898132324e+00,1.000000000000000000e+00
1.262525050100200275e-01,1.000732302665710449e+00,1.000000000000000000e+00
1.282565130260520936e-01,1.001659870147705078e+00,1.000000000000000000e+00
1.302605210420841597e-01,9.994422197341918945e-01,1.000000000000000000e+00
1.322645290581162258e-01,1.002122402191162109e+00,1.000000000000000000e+00
1.342685370741482920e-01,1.001255750656127930e+00,1.000000000000000000e+00
1.362725450901803581e-01,1.003934860229492188e+00,1.000000000000000000e+00
1.382765531062124242e-01,1.001660108566284180e+00,1.000000000000000000e+00
1.402805611222444904e-01,1.001037716865539551e+00,1.000000000000000000e+00
1.422845691382765287e-01,1.002466917037963867e+00,1.000000000000000000e+00
1.442885771543085949e-01,1.000240087509155273e+00,1.000000000000000000e+00
1.462925851703406610e-01,1.000087738037109375e+00,1.000000000000000000e+00
1.482965931863727271e-01,9.992699027061462402e-01,1.000000000000000000e+00
1.503006012024047933e-01,9.977998137474060059e-01,1.000000000000000000e+00
1.523046092184368594e-01,9.988091588020324707e-01,1.000000000000000000e+00
1.543086172344689255e-01,9.971791505813598633e-01,1.000000000000000000e+00
1.563126252505009917e-01,1.002591013908386230e+00,1.000000000000000000e+00
1.583166332665330578e-01,9.972713589668273926e-01,1.000000000000000000e+00
1.603206412825651239e-01,1.000392079353332520e+00,1.000000000000000000e+00
1.623246492985971901e-01,9.985440969467163086e-01,1.000000000000000000e+00
1.643286573146292562e-01,9.981641769409179688e-01,1.000000000000000000e+00
1.663326653306613223e-01,1.001423001289367676e+00,1.000000000000000000e+00
1.683366733466933607e-01,1.002382516860961914e+00,1.000000000000000000e+00
1.703406813627254268e-01,9.991780519485473633e-01,1.000000000000000000e+00
1.723446893787574929e-01,1.001303434371948242e+00,1.000000000000000000e+00
1.743486973947895591e-01,1.000032782554626465e+00,1.000000000000000000e+00
