time,flux,label
0.000000000000000000e+00,9.999483823776245117e-01,1.000000000000000000e+00
2.004008016032063962e-03,9.975422024726867676e-01,1.000000000000000000e+00
4.008016032064127925e-03,9.993802309036254883e-01,1.000000000000000000e+00
6.012024048096191453e-03,1.002034902572631836e+00,1.000000000000000000e+00
8.016032064128255849e-03,1.001170039176940918e+00,1.000000000000000000e+00
1.002004008016032024e-02,9.990664720535278320e-01,1.000000000000000000e+00
1.202404809619238291e-02,1.001726865768432617e+00,1.000000000000000000e+00
1.402805611222444730e-02,9.988074898719787598e-01,1.000000000000000000e+00
1.603206412825651170e-02,9.996933341026306152e-01,1.000000000000000000e+00
1.803607214428857436e-02,9.995562434196472168e-01,1.000000000000000000e+00
2.004008016032064049e-02,9.996751546859741211e-01,1.000000000000000000e+00
2.204408817635270315e-02,9.991645216941833496e-01,1.000000000000000000e+00
2.404809619238476581e-02,1.000372290611267090e+00,1.000000000000000000e+00
2.605210420841683194e-02,1.000692486763000488e+00,1.000000000000000000e+00
2.805611222444889460e-02,1.000241518020629883e+00,1.000000000000000000e+00
3.006012024048096073e-02,1.002895593643188477e+00,1.000000000000000000e+00
3.206412825651302340e-02,1.001387238502502441e+00,1.000000000000000000e+00
3.406813627254508953e-02,1.002048492431640625e+00,1.000000000000000000e+00
3.607214428857714872e-02,1.002064108848571777e+00,1.000000000000000000e+00
3.807615230460921485e-02,9.989439845085144043e-01,1.000000000000000000e+00
4.008016032064128098e-02,9.988172054290771484e-01,1.000000000000000000e+00
4.208416833667334017e-02,1.001618385314941406e+00,1.000000000000000000e+00
4.408817635270540630e-02,1.001851558685302734e+00,1.000000000000000000e+00
4.609218436873747243e-02,1.000193595886230469e+00,1.000000000000000000e+00
4.809619238476953162e-02,1.000599622726440430e+00,1.000000000000000000e+00
5.010020040080159776e-02,1.000137448310852051e+00,1.000000000000000000e+00
5.210420841683366389e-02,1.000086069107055664e+00,1.000000000000000000e+00
5.410821643286573002e-02,1.000580549240112305e+00,1.000000000000000000e+00
5.611222444889778921e-02,9.997863173484802246e-01,1.000000000000000000e+00
5.811623246492985534e-02,1.002393841743469238e+00,1.000000000000000000e+00
6.012024048096192147e-02,9.987263679504394531e-01,1.000000000000000000e+00
6.212424849699398066e-02,1.000138759613037109e+00,1.000000000000000000e+00
6.412825651302604679e-02,1.000335574150085449e+00,1.000000000000000000e+00
6.613226452905811292e-02,1.001358747482299805e+00,1.000000000000000000e+00
6.813627254509017905e-02,1.002895355224609375e+00,1.000000000000000000e+00
7.014028056112224518e-02,1.000768542289733887e+00,1.000000000000000000e+00
7.214428857715429744e-02,1.001754522323608398e+00,1.000000000000000000e+00
7.414829659318636357e-02,1.002097606658935547e+00,1.000000000000000000e+00
7.615230460921842970e-02,1.000856995582580566e+00,1.000000000000000000e+00
7.815631262525049583e-02,1.002835035324096680e+00,1.000000000000000000e+00
8.016032064128256196e-02,1.001225352287292480e+00,1.000000000000000000e+00
8.216432865731462809e-02,1.001300573348999023e+00,1.000000000000000000e+00
8.416833667334668034e-02,9.995272159576416016e-01,1.000000000000000000e+00
8.617234468937874647e-02,1.000329256057739258e+00,1.000000000000000000e+00
8.817635270541081260e-02,1.002165317535400391e+00,1.000000000000000000e+00
9.018036072144287874e-02,1.001258730888366699e+00,1.000000000000000000e+00
9.218436873747494487e-02,9.992501735687255859e-01,1.000000000000000000e+00
9.418837675350701100e-02,1.003418326377868652e+00,1.000000000000000000e+00
9.619238476953906325e-02,1.000363469123840332e+00,1.000000000000000000e+00
9.819639278557112938e-02,1.002231240272521973e+00,1.000000000000000000e+00
1.002004008016031955e-01,1.002354145050048828e+00,1.000000000000000000e+00
1.022044088176352616e-01,1.001443862915039062e+00,1.000000000000000000e+00
1.042084168336673278e-01,9.988558292388916016e-01,1.000000000000000000e+00
1.062124248496993939e-01,1.000988364219665527e+00,1.000000000000000000e+00
1.082164328657314600e-01,9.997590780258178711e-01,1.000000000000000000e+00
1.102204408817635123e-01,9.987893700599670410e-01,1.000000000000000000e+00
1.122244488977955784e-01,9.996448755264282227e-01,1.000000000000000000e+00
1.142284569138276445e-01,9.993483424186706543e-01,1.000000000000000000e+00
1.162324649298597107e-01,1.000818133354187012e+00,1.000000000000000000e+00
1.182364729458917768e-01,1.000493288040161133e+00,1.000000000000000000e+00
1.202404809619238429e-01,1.001184105873107910e+00,1.000000000000000000e+00
1.222444889779558952e-01,1.000087261199951172e+00,1.000000000000000000e+00
1.242484969939879613e-01,9.985576272010803223e-01,1.000000000000000000e+00
1.262525050100200275e-01,9.984706640243530273e-01,1.000000000000000000e+00
1.282565130260520936e-01,9.998248815536499023e-01,1.000000000000000000e+00
1.302605210420841597e-01,1.001244306564331055e+00,1.000000000000000000e+00
1.322645290581162258e-01,1.000625848770141602e+00,1.000000000000000000e+00
1.342685370741482920e-01,1.000271916389465332e+00,1.000000000000000000e+00
1.362725450901803581e-01,1.000457286834716797e+00,1.000000000000000000e+00
1.382765531062124242e-01,9.979573488235473633e-01,1.000000000000000000e+00
1.402805611222444904e-01,1.001139163970947266e+00,1.000000000000000000e+00
1.422845691382765287e-01,1.002489328384399414e+00,1.000000000000000000e+00
1.442885771543085949e-01,1.001635551452636719e+00,1.000000000000000000e+00
1.462925851703406610e-01,1.000411868095397949e+00,1.000000000000000000e+00
1.482965931863727271e-01,1.003329634666442871e+00,1.000000000000000000e+00
1.503006012024047933e-01,9.998692274093627930e-01,1.000000000000000000e+00
1.523046092184368594e-01,9.999915361404418945e-01,1.000000000000000000e+00
1.543086172344689255e-01,1.003541469573974609e+00,1.000000000000000000e+00
1.563126252505009917e-01,1.000404953956604004e+00,1.000000000000000000e+00
1.583166332665330578e-01,1.002375721931457520e+00,1.000000000000000000e+00
1.603206412825651239e-01,1.002013802528381348e+00,1.000000000000000000e+00
1.623246492985971901e-01,1.001179814338684082e+00,1.000000000000000000e+00
1.643286573146292562e-01,1.001803994178771973e+00,1.000000000000000000e+00
1.663326653306613223e-01,1.002575039863586426e+00,1.000000000000000000e+00
1.683366733466933607e-01,1.002359390258789062e+00,1.000000000000000000e+00
1.703406813627254268e-01,1.001877546310424805e+00,1.000000000000000000e+00
1.723446893787574929e-01,1.002413153648376465e+00,1.000000000000000000e+00
1.743486973947895591e-01,1.002642035484313965e+00,1.000000000000000000e+00
1.763527054108216252e-01,1.000605940818786621e+00,1.000000000000000000e+00
1.783567134268536913e-01,9.999421238899230957e-01,1.000000000000000000e+00
1.803607214428857575e-01,1.003049492835998535e+00,1.000000000000000000e+00
1.823647294589178236e-01,1.001019358634948730e+00,1.000000000000000000e+00
1.843687374749498897e-01,1.000450611114501953e+00,1.000000000000000000e+00
1.863727454909819559e-01,1.003242015838623047e+00,1.000000000000000000e+00
1.883767535070140220e-01,1.002944111824035645e+00,1.000000000000000000e+00
1.903807615230460881e-01,1.001590132713317871e+00,1.000000000000000000e+00
1.923847695390781265e-01,9.993281364440917969e-01,1.000000000000000000e+00
1.943887775551101926e-01,1.000913858413696289e+00,1.000000000000000000e+00
1.963927855711422588e-01,1.001536607742309570e+00,1.000000000000000000e+00
1.983967935871743249e-01,1.001433610916137695e+00,1.000000000000000000e+00
2.004008016032063910e-01,1.001527667045593262e+00,1.000000000000000000e+00
2.024048096192384572e-01,9.990875720977783203e-01,1.000000000000000000e+00
2.044088176352705233e-01,1.001301527023315430e+00,1.000000000000000000e+00
2.064128256513025894e-01,9.988481402397155762e-01,1.000000000000000000e+00
2.084168336673346555e-01,1.001799464225769043e+00,1.000000000000000000e+00
2.104208416833667217e-01,1.000433444976806641e+00,1.000000000000000000e+00
2.124248496993987878e-01,9.998090267181396484e-01,1.000000000000000000e+00
2.144288577154308539e-01,1.002510666847229004e+00,1.000000000000000000e+00
2.164328657314629201e-01,1.002738118171691895e+00,1.000000000000000000e+00
2.184368737474949584e-01,1.003668308258056641e+00,1.000000000000000000e+00
2.204408817635270246e-01,1.001563429832458496e+00,1.000000000000000000e+00
2.224448897795590907e-01,9.999495744705200195e-01,1.000000000000000000e+00
2.244488977955911568e-01,1.001460075378417969e+00,1.000000000000000000e+00
2.264529058116232230e-01,1.004777431488037109e+00,1.000000000000000000e+00
2.284569138276552891e-01,1.000378012657165527e+00,1.000000000000000000e+00
2.304609218436873552e-01,1.001406550407409668e+00,1.000000000000000000e+00
2.324649298597194214e-01,1.002108097076416016e+00,1.000000000000000000e+00
2.344689378757514875e-01,1.001049518585205078e+00,1.000000000000000000e+00
2.364729458917835536e-01,1.001114249229431152e+00,1.000000000000000000e+00
2.384769539078156197e-01,9.990131258964538574e-01,1.000000000000000000e+00
2.404809619238476859e-01,1.000254988670349121e+00,1.000000000000000000e+00
2.424849699398797520e-01,1.002147674560546875e+00,1.000000000000000000e+00
2.444889779559117904e-01,1.004022359848022461e+00,1.000000000000000000e+00
2.464929859719438565e-01,1.001032471656799316e+00,1.000000000000000000e+00
2.484969939879759226e-01,1.002842545509338379e+00,1.000000000000000000e+00
2.505010020040079888e-01,1.002987980842590332e+00,1.000000000000000000e+00
2.525050100200400549e-01,1.001404285430908203e+00,1.000000000000000000e+00
2.545090180360721210e-01,9.984591007232666016e-01,1.000000000000000000e+00
2.565130260521041872e-01,1.001369595527648926e+00,1.000000000000000000e+00
2.585170340681362533e-01,1.000854849815368652e+00,1.000000000000000000e+00
2.605210420841683194e-01,1.003264665603637695e+00,1.000000000000000000e+00
2.625250501002003856e-01,1.000071287155151367e+00,1.000000000000000000e+00
