time,flux,label
0.000000000000000000e+00,1.000247836112976074e+00,0.000000000000000000e+00
2.004008016032063962e-03,9.971415996551513672e-01,0.000000000000000000e+00
4.008016032064127925e-03,1.003191590309143066e+00,0.000000000000000000e+00
6.012024048096191453e-03,1.002705693244934082e+00,0.000000000000000000e+00
8.016032064128255849e-03,9.976432919502258301e-01,0.000000000000000000e+00
1.002004008016032024e-02,9.995824694633483887e-01,0.000000000000000000e+00
1.202404809619238291e-02,1.001775741577148438e+00,0.000000000000000000e+00
1.402805611222444730e-02,1.000122189521789551e+00,0.000000000000000000e+00
1.603206412825651170e-02,1.001406311988830566e+00,0.000000000000000000e+00
1.803607214428857436e-02,1.000005602836608887e+00,0.000000000000000000e+00
2.004008016032064049e-02,1.004256844520568848e+00,0.000000000000000000e+00
2.204408817635270315e-02,1.000510931015014648e+00,0.000000000000000000e+00
2.404809619238476581e-02,1.003769040107727051e+00,0.000000000000000000e+00
2.605210420841683194e-02,9.976159930229187012e-01,0.000000000000000000e+00
2.805611222444889460e-02,1.000014424324035645e+00,0.000000000000000000e+00
3.006012024048096073e-02,1.002055287361145020e+00,0.000000000000000000e+00
3.206412825651302340e-02,1.002596139907836914e+00,0.000000000000000000e+00
3.406813627254508953e-02,1.002916336059570312e+00,0.000000000000000000e+00
3.607214428857714872e-02,1.001221060752868652e+00,0.000000000000000000e+00
3.807615230460921485e-02,1.002903580665588379e+00,0.000000000000000000e+00
4.008016032064128098e-02,1.000891447067260742e+00,0.000000000000000000e+00
4.208416833667334017e-02,1.004705071449279785e+00,0.000000000000000000e+00
4.408817635270540630e-02,9.990730881690979004e-01,0.000000000000000000e+00
4.609218436873747243e-02,1.000103354454040527e+00,0.000000000000000000e+00
4.809619238476953162e-02,1.000076293945312500e+00,0.000000000000000000e+00
5.010020040080159776e-02,9.998931884765625000e-01,0.000000000000000000e+00
5.210420841683366389e-02,9.989036321640014648e-01,0.000000000000000000e+00
5.410821643286573002e-02,1.001338124275207520e+00,0.000000000000000000e+00
5.611222444889778921e-02,9.999370574951171875e-01,0.000000000000000000e+00
5.811623246492985534e-02,9.976117014884948730e-01,0.000000000000000000e+00
6.012024048096192147e-02,9.982202053070068359e-01,0.000000000000000000e+00
6.212424849699398066e-02,1.002819657325744629e+00,0.000000000000000000e+00
6.412825651302604679e-02,1.001276493072509766e+00,0.000000000000000000e+00
6.613226452905811292e-02,1.000060915946960449e+00,0.000000000000000000e+00
6.813627254509017905e-02,9.991252422332763672e-01,0.000000000000000000e+00
7.014028056112224518e-02,9.972935914993286133e-01,0.000000000000000000e+00
7.214428857715429744e-02,9.967842102050781250e-01,0.000000000000000000e+00
7.414829659318636357e-02,9.957826733589172363e-01,0.000000000000000000e+00
7.615230460921842970e-02,9.976117014884948730e-01,0.000000000000000000e+00
7.815631262525049583e-02,9.966127872467041016e-01,0.000000000000000000e+00
8.016032064128256196e-02,9.970598816871643066e-01,0.000000000000000000e+00
8.216432865731462809e-02,9.985746145248413086e-01,0.000000000000000000e+00
8.416833667334668034e-02,9.988557100296020508e-01,0.000000000000000000e+00
8.617234468937874647e-02,9.999961853027343750e-01,0.000000000000000000e+00
