time,flux,label
0.000000000000000000e+00,9.989322423934936523e-01,1.000000000000000000e+00
2.004008016032063962e-03,9.999114274978637695e-01,1.000000000000000000e+00
4.008016032064127925e-03,9.989522695541381836e-01,1.000000000000000000e+00
6.012024048096191453e-03,9.996682405471801758e-01,1.000000000000000000e+00
8.016032064128255849e-03,1.000233411788940430e+00,1.000000000000000000e+00
1.002004008016032024e-02,1.001398205757141113e+00,1.000000000000000000e+00
1.202404809619238291e-02,1.001672148704528809e+00,1.000000000000000000e+00
1.402805611222444730e-02,9.994146823883056641e-01,1.000000000000000000e+00
1.603206412825651170e-02,1.000780820846557617e+00,1.000000000000000000e+00
1.803607214428857436e-02,1.001518249511718750e+00,1.000000000000000000e+00
2.004008016032064049e-02,1.000602602958679199e+00,1.000000000000000000e+00
2.204408817635270315e-02,1.000242114067077637e+00,1.000000000000000000e+00
2.404809619238476581e-02,1.000768542289733887e+00,1.000000000000000000e+00
2.605210420841683194e-02,1.002606630325317383e+00,1.000000000000000000e+00
2.805611222444889460e-02,1.000793814659118652e+00,1.000000000000000000e+00
3.006012024048096073e-02,1.000091195106506348e+00,1.000000000000000000e+00
3.206412825651302340e-02,1.001281023025512695e+00,1.000000000000000000e+00
3.406813627254508953e-02,1.001499176025390625e+00,1.000000000000000000e+00
3.607214428857714872e-02,1.001431465148925781e+00,1.000000000000000000e+00
3.807615230460921485e-02,1.000884890556335449e+00,1.000000000000000000e+00
4.008016032064128098e-02,1.000979423522949219e+00,1.000000000000000000e+00
4.208416833667334017e-02,1.002182602882385254e+00,1.000000000000000000e+00
4.408817635270540630e-02,1.001617789268493652e+00,1.000000000000000000e+00
4.609218436873747243e-02,1.002740740776062012e+00,1.000000000000000000e+00
4.809619238476953162e-02,1.002826333045959473e+00,1.000000000000000000e+00
5.010020040080159776e-02,1.001416325569152832e+00,1.000000000000000000e+00
5.210420841683366389e-02,1.001953125000000000e+00,1.000000000000000000e+00
5.410821643286573002e-02,1.001379013061523438e+00,1.000000000000000000e+00
5.611222444889778921e-02,1.000096559524536133e+00,1.000000000000000000e+00
5.811623246492985534e-02,1.001016139984130859e+00,1.000000000000000000e+00
6.012024048096192147e-02,1.002977252006530762e+00,1.000000000000000000e+00
6.212424849699398066e-02,1.000868201255798340e+00,1.000000000000000000e+00
6.412825651302604679e-02,1.002360105514526367e+00,1.000000000000000000e+00
6.613226452905811292e-02,1.000940799713134766e+00,1.000000000000000000e+00
6.813627254509017905e-02,1.000589609146118164e+00,1.000000000000000000e+00
7.014028056112224518e-02,1.000362157821655273e+00,1.000000000000000000e+00
7.214428857715429744e-02,1.000499725341796875e+00,1.000000000000000000e+00
7.414829659318636357e-02,9.997994899749755859e-01,1.000000000000000000e+00
7.615230460921842970e-02,9.998170137405395508e-01,1.000000000000000000e+00
7.815631262525049583e-02,9.994319081306457520e-01,1.000000000000000000e+00
8.016032064128256196e-02,1.000205159187316895e+00,1.000000000000000000e+00
8.216432865731462809e-02,9.989793300628662109e-01,1.000000000000000000e+00
8.416833667334668034e-02,1.000152468681335449e+00,1.000000000000000000e+00
8.617234468937874647e-02,9.991587996482849121e-01,1.000000000000000000e+00
8.817635270541081260e-02,9.987871646881103516e-01,1.000000000000000000e+00
9.018036072144287874e-02,1.000337839126586914e+00,1.000000000000000000e+00
9.218436873747494487e-02,1.000713467597961426e+00,1.000000000000000000e+00
9.418837675350701100e-02,9.997196793556213379e-01,1.000000000000000000e+00
9.619238476953906325e-02,1.000512719154357910e+00,1.000000000000000000e+00
9.819639278557112938e-02,9.991641640663146973e-01,1.000000000000000000e+00
1.002004008016031955e-01,9.976416826248168945e-01,1.000000000000000000e+00
1.022044088176352616e-01,9.995075464248657227e-01,1.000000000000000000e+00
1.042084168336673278e-01,1.000558972358703613e+00,1.000000000000000000e+00
