time,flux,label
0.000000000000000000e+00,9.996948242187500000e-01,1.000000000000000000e+00
2.004008016032063962e-03,1.001673936843872070e+00,1.000000000000000000e+00
4.008016032064127925e-03,1.001028656959533691e+00,1.000000000000000000e+00
6.012024048096191453e-03,1.000234246253967285e+00,1.000000000000000000e+00
8.016032064128255849e-03,9.971778392791748047e-01,1.000000000000000000e+00
1.002004008016032024e-02,9.997853040695190430e-01,1.000000000000000000e+00
1.202404809619238291e-02,9.989806413650512695e-01,1.000000000000000000e+00
1.402805611222444730e-02,1.000144839286804199e+00,1.000000000000000000e+00
1.603206412825651170e-02,9.967280626296997070e-01,1.000000000000000000e+00
1.803607214428857436e-02,9.954234957695007324e-01,1.000000000000000000e+00
2.004008016032064049e-02,9.983103871345520020e-01,1.000000000000000000e+00
2.204408817635270315e-02,9.988501071929931641e-01,1.000000000000000000e+00
2.404809619238476581e-02,1.000028491020202637e+00,1.000000000000000000e+00
2.605210420841683194e-02,9.974575638771057129e-01,1.000000000000000000e+00
2.805611222444889460e-02,9.946198463439941406e-01,1.000000000000000000e+00
3.006012024048096073e-02,9.985852837562561035e-01,1.000000000000000000e+00
3.206412825651302340e-02,9.999859929084777832e-01,1.000000000000000000e+00
3.406813627254508953e-02,1.000197768211364746e+00,1.000000000000000000e+00
3.607214428857714872e-02,1.001057624816894531e+00,1.000000000000000000e+00
3.807615230460921485e-02,9.994325637817382812e-01,1.000000000000000000e+00
4.008016032064128098e-02,9.988440275192260742e-01,1.000000000000000000e+00
4.208416833667334017e-02,1.001043796539306641e+00,1.000000000000000000e+00
4.408817635270540630e-02,9.992345571517944336e-01,1.000000000000000000e+00
4.609218436873747243e-02,9.984206557273864746e-01,1.000000000000000000e+00
4.809619238476953162e-02,1.001556754112243652e+00,1.000000000000000000e+00
5.010020040080159776e-02,9.982466101646423340e-01,1.000000000000000000e+00
5.210420841683366389e-02,1.000192761421203613e+00,1.000000000000000000e+00
5.410821643286573002e-02,9.969680905342102051e-01,1.000000000000000000e+00
5.611222444889778921e-02,9.980000853538513184e-01,1.000000000000000000e+00
5.811623246492985534e-02,1.002532601356506348e+00,1.000000000000000000e+00
6.012024048096192147e-02,9.980584979057312012e-01,1.000000000000000000e+00
