time,flux,label
0.000000000000000000e+00,1.002376437187194824e+00,0.000000000000000000e+00
2.004008016032063962e-03,1.000860214233398438e+00,0.000000000000000000e+00
4.008016032064127925e-03,1.003221631050109863e+00,0.000000000000000000e+00
6.012024048096191453e-03,9.976491332054138184e-01,0.000000000000000000e+00
8.016032064128255849e-03,9.993349909782409668e-01,0.000000000000000000e+00
1.002004008016032024e-02,9.973009824752807617e-01,0.000000000000000000e+00
1.202404809619238291e-02,9.988085627555847168e-01,0.000000000000000000e+00
1.402805611222444730e-02,1.002893567085266113e+00,0.000000000000000000e+00
1.603206412825651170e-02,1.002682805061340332e+00,0.000000000000000000e+00
1.803607214428857436e-02,9.987064003944396973e-01,0.000000000000000000e+00
2.004008016032064049e-02,1.000892043113708496e+00,0.000000000000000000e+00
2.204408817635270315e-02,9.999951124191284180e-01,0.000000000000000000e+00
2.404809619238476581e-02,1.001192212104797363e+00,0.000000000000000000e+00
2.605210420841683194e-02,9.981893897056579590e-01,0.000000000000000000e+00
2.805611222444889460e-02,1.001687526702880859e+00,0.000000000000000000e+00
3.006012024048096073e-02,9.991586208343505859e-01,0.000000000000000000e+00
3.206412825651302340e-02,1.000448107719421387e+00,0.000000000000000000e+00
3.406813627254508953e-02,1.002627968788146973e+00,0.000000000000000000e+00
3.607214428857714872e-02,9.984524250030517578e-01,0.000000000000000000e+00
3.807615230460921485e-02,1.001204252243041992e+00,0.000000000000000000e+00
4.008016032064128098e-02,1.001910567283630371e+00,0.000000000000000000e+00
4.208416833667334017e-02,1.000517845153808594e+00,0.000000000000000000e+00
4.408817635270540630e-02,9.973745942115783691e-01,0.000000000000000000e+00
4.609218436873747243e-02,9.992607235908508301e-01,0.000000000000000000e+00
4.809619238476953162e-02,1.000665903091430664e+00,0.000000000000000000e+00
5.010020040080159776e-02,1.003686547279357910e+00,0.000000000000000000e+00
5.210420841683366389e-02,1.000927567481994629e+00,0.000000000000000000e+00
5.410821643286573002e-02,9.984595179557800293e-01,0.000000000000000000e+00
5.611222444889778921e-02,1.001354575157165527e+00,0.000000000000000000e+00
5.811623246492985534e-02,9.996374845504760742e-01,0.000000000000000000e+00
6.012024048096192147e-02,1.002633094787597656e+00,0.000000000000000000e+00
6.212424849699398066e-02,1.000940203666687012e+00,0.000000000000000000e+00
6.412825651302604679e-02,9.993213415145874023e-01,0.000000000000000000e+00
6.613226452905811292e-02,9.991139173507690430e-01,0.000000000000000000e+00
6.813627254509017905e-02,1.001009583473205566e+00,0.000000000000000000e+00
7.014028056112224518e-02,9.986670613288879395e-01,0.000000000000000000e+00
7.214428857715429744e-02,9.990051388740539551e-01,0.000000000000000000e+00
7.414829659318636357e-02,1.004696369171142578e+00,0.000000000000000000e+00
7.615230460921842970e-02,9.999312758445739746e-01,0.000000000000000000e+00
7.815631262525049583e-02,1.000962138175964355e+00,0.000000000000000000e+00
8.016032064128256196e-02,1.000648856163024902e+00,0.000000000000000000e+00
8.216432865731462809e-02,9.984112381935119629e-01,0.000000000000000000e+00
8.416833667334668034e-02,9.991425871849060059e-01,0.000000000000000000e+00
8.617234468937874647e-02,9.984856247901916504e-01,0.000000000000000000e+00
8.817635270541081260e-02,1.001545906066894531e+00,0.000000000000000000e+00
9.018036072144287874e-02,1.001408219337463379e+00,0.000000000000000000e+00
9.218436873747494487e-02,9.993380308151245117e-01,0.000000000000000000e+00
9.418837675350701100e-02,1.003978013992309570e+00,0.000000000000000000e+00
9.619238476953906325e-02,1.001446485519409180e+00,0.000000000000000000e+00
9.819639278557112938e-02,1.001393437385559082e+00,0.000000000000000000e+00
1.002004008016031955e-01,1.000101208686828613e+00,0.000000000000000000e+00
1.022044088176352616e-01,1.000057220458984375e+00,0.000000000000000000e+00
1.042084168336673278e-01,9.963942766189575195e-01,0.000000000000000000e+00
1.062124248496993939e-01,9.998252987861633301e-01,0.000000000000000000e+00
1.082164328657314600e-01,1.001315593719482422e+00,0.000000000000000000e+00
1.102204408817635123e-01,9.995435476303100586e-01,0.000000000000000000e+00
1.122244488977955784e-01,1.002255320549011230e+00,0.000000000000000000e+00
1.142284569138276445e-01,1.001380562782287598e+00,0.000000000000000000e+00
1.162324649298597107e-01,9.990573525428771973e-01,0.000000000000000000e+00
1.182364729458917768e-01,9.992070198059082031e-01,0.000000000000000000e+00
1.202404809619238429e-01,9.992236495018005371e-01,0.000000000000000000e+00
1.222444889779558952e-01,1.000436782836914062e+00,0.000000000000000000e+00
1.242484969939879613e-01,1.001050233840942383e+00,0.000000000000000000e+00
1.262525050100200275e-01,9.981954693794250488e-01,0.000000000000000000e+00
1.282565130260520936e-01,1.001139044761657715e+00,0.000000000000000000e+00
1.302605210420841597e-01,1.000570416450500488e+00,0.000000000000000000e+00
1.322645290581162258e-01,1.000064253807067871e+00,0.000000000000000000e+00
1.342685370741482920e-01,9.971703290939331055e-01,0.000000000000000000e+00
1.362725450901803581e-01,9.979797005653381348e-01,0.000000000000000000e+00
1.382765531062124242e-01,1.000612378120422363e+00,0.000000000000000000e+00
1.402805611222444904e-01,9.950696229934692383e-01,0.000000000000000000e+00
1.422845691382765287e-01,1.001616001129150391e+00,0.000000000000000000e+00
1.442885771543085949e-01,9.992802739143371582e-01,0.000000000000000000e+00
1.462925851703406610e-01,9.972111582756042480e-01,0.000000000000000000e+00
1.482965931863727271e-01,9.996052384376525879e-01,0.000000000000000000e+00
1.503006012024047933e-01,9.980425834655761719e-01,0.000000000000000000e+00
1.523046092184368594e-01,9.987320899963378906e-01,0.000000000000000000e+00
1.543086172344689255e-01,1.000962376594543457e+00,0.000000000000000000e+00
1.563126252505009917e-01,1.000738143920898438e+00,0.000000000000000000e+00
1.583166332665330578e-01,9.984329342842102051e-01,0.000000000000000000e+00
1.603206412825651239e-01,9.960199594497680664e-01,0.000000000000000000e+00
1.623246492985971901e-01,1.000179886817932129e+00,0.000000000000000000e+00
1.643286573146292562e-01,9.992482066154479980e-01,0.000000000000000000e+00
1.663326653306613223e-01,9.946609735488891602e-01,0.000000000000000000e+00
1.683366733466933607e-01,9.965134859085083008e-01,0.000000000000000000e+00
1.703406813627254268e-01,9.978508353233337402e-01,0.000000000000000000e+00
1.723446893787574929e-01,1.002185702323913574e+00,0.000000000000000000e+00
1.743486973947895591e-01,9.994099736213684082e-01,0.000000000000000000e+00
1.763527054108216252e-01,9.972247481346130371e-01,0.000000000000000000e+00
1.783567134268536913e-01,9.948717951774597168e-01,0.000000000000000000e+00
1.803607214428857575e-01,9.995319843292236328e-01,0.000000000000000000e+00
1.823647294589178236e-01,9.971269965171813965e-01,0.000000000000000000e+00
1.843687374749498897e-01,9.983763098716735840e-01,0.000000000000000000e+00
1.863727454909819559e-01,9.995964765548706055e-01,0.000000000000000000e+00
1.883767535070140220e-01,9.982830882072448730e-01,0.000000000000000000e+00
1.903807615230460881e-01,9.998015761375427246e-01,0.000000000000000000e+00
1.923847695390781265e-01,9.983221888542175293e-01,0.000000000000000000e+00
1.943887775551101926e-01,9.992467164993286133e-01,0.000000000000000000e+00
1.963927855711422588e-01,1.000038385391235352e+00,0.000000000000000000e+00
1.983967935871743249e-01,1.000967144966125488e+00,0.000000000000000000e+00
2.004008016032063910e-01,1.000701308250427246e+00,0.000000000000000000e+00
2.024048096192384572e-01,9.990894794464111328e-01,0.000000000000000000e+00
2.044088176352705233e-01,9.997612237930297852e-01,0.000000000000000000e+00
2.064128256513025894e-01,9.994289875030517578e-01,0.000000000000000000e+00
2.084168336673346555e-01,9.966744184494018555e-01,0.000000000000000000e+00
2.104208416833667217e-01,1.000295042991638184e+00,0.000000000000000000e+00
2.124248496993987878e-01,1.000163793563842773e+00,0.000000000000000000e+00
2.144288577154308539e-01,9.996160268783569336e-01,0.000000000000000000e+00
2.164328657314629201e-01,9.985080361366271973e-01,0.000000000000000000e+00
2.184368737474949584e-01,1.000699996948242188e+00,0.000000000000000000e+00
2.204408817635270246e-01,1.002122879028320312e+00,0.000000000000000000e+00
2.224448897795590907e-01,9.973005056381225586e-01,0.000000000000000000e+00
2.244488977955911568e-01,1.000505685806274414e+00,0.000000000000000000e+00
2.264529058116232230e-01,9.995409846305847168e-01,0.000000000000000000e+00
2.284569138276552891e-01,9.985733032226562500e-01,0.000000000000000000e+00
2.304609218436873552e-01,9.996377229690551758e-01,0.000000000000000000e+00
2.324649298597194214e-01,9.955157637596130371e-01,0.000000000000000000e+00
2.344689378757514875e-01,1.001370787620544434e+00,0.000000000000000000e+00
2.364729458917835536e-01,9.991515874862670898e-01,0.000000000000000000e+00
2.384769539078156197e-01,9.991030097007751465e-01,0.000000000000000000e+00
2.404809619238476859e-01,9.991004467010498047e-01,0.000000000000000000e+00
2.424849699398797520e-01,1.001902937889099121e+00,0.000000000000000000e+00
2.444889779559117904e-01,9.993708729743957520e-01,0.000000000000000000e+00
2.464929859719438565e-01,1.000367045402526855e+00,0.000000000000000000e+00
2.484969939879759226e-01,1.000200986862182617e+00,0.000000000000000000e+00
2.505010020040079888e-01,1.001584410667419434e+00,0.000000000000000000e+00
2.525050100200400549e-01,9.972028732299804688e-01,0.000000000000000000e+00
2.545090180360721210e-01,9.989415407180786133e-01,0.000000000000000000e+00
2.565130260521041872e-01,1.000351786613464355e+00,0.000000000000000000e+00
2.585170340681362533e-01,9.999401569366455078e-01,0.000000000000000000e+00
2.605210420841683194e-01,1.001420497894287109e+00,0.000000000000000000e+00
2.625250501002003856e-01,1.000702142715454102e+00,0.000000000000000000e+00
2.645290581162324517e-01,9.984200000762939453e-01,0.000000000000000000e+00
2.665330661322645178e-01,1.003855705261230469e+00,0.000000000000000000e+00
2.685370741482965840e-01,9.980517625808715820e-01,0.000000000000000000e+00
2.705410821643286501e-01,1.000003218650817871e+00,0.000000000000000000e+00
2.725450901803607162e-01,9.985746741294860840e-01,0.000000000000000000e+00
2.745490981963927823e-01,9.976517558097839355e-01,0.000000000000000000e+00
2.765531062124248485e-01,9.996420741081237793e-01,0.000000000000000000e+00
2.785571142284569146e-01,9.987259507179260254e-01,0.000000000000000000e+00
2.805611222444889807e-01,9.986914396286010742e-01,0.000000000000000000e+00
2.825651302605209914e-01,9.959903359413146973e-01,0.000000000000000000e+00
2.845691382765530575e-01,1.000642299652099609e+00,0.000000000000000000e+00
2.865731462925851236e-01,9.982199668884277344e-01,0.000000000000000000e+00
2.885771543086171897e-01,9.974994659423828125e-01,0.000000000000000000e+00
2.905811623246492559e-01,9.979514479637145996e-01,0.000000000000000000e+00
2.925851703406813220e-01,9.985628724098205566e-01,0.000000000000000000e+00
2.945891783567133881e-01,1.000836968421936035e+00,0.000000000000000000e+00
2.965931863727454543e-01,9.985150694847106934e-01,0.000000000000000000e+00
2.985971943887775204e-01,9.988998770713806152e-01,0.000000000000000000e+00
3.006012024048095865e-01,9.997969865798950195e-01,0.000000000000000000e+00
3.026052104208416527e-01,9.993566274642944336e-01,0.000000000000000000e+00
3.046092184368737188e-01,9.966867566108703613e-01,0.000000000000000000e+00
3.066132264529057849e-01,9.995654821395874023e-01,0.000000000000000000e+00
3.086172344689378511e-01,9.972420334815979004e-01,0.000000000000000000e+00
3.106212424849699172e-01,9.993529915809631348e-01,0.000000000000000000e+00
3.126252505010019833e-01,9.969432353973388672e-01,0.000000000000000000e+00
3.146292585170340494e-01,9.989889264106750488e-01,0.000000000000000000e+00
3.166332665330661156e-01,9.988632202148437500e-01,0.000000000000000000e+00
3.186372745490981817e-01,9.988889098167419434e-01,0.000000000000000000e+00
3.206412825651302478e-01,9.990599155426025391e-01,0.000000000000000000e+00
3.226452905811623140e-01,9.983192086219787598e-01,0.000000000000000000e+00
3.246492985971943801e-01,9.967673420906066895e-01,0.000000000000000000e+00
3.266533066132264462e-01,1.000000476837158203e+00,0.000000000000000000e+00
3.286573146292585124e-01,9.975255727767944336e-01,0.000000000000000000e+00
3.306613226452905785e-01,9.992940425872802734e-01,0.000000000000000000e+00
3.326653306613226446e-01,9.983206987380981445e-01,0.000000000000000000e+00
3.346693386773546552e-01,9.967482089996337891e-01,0.000000000000000000e+00
3.366733466933867214e-01,1.001987934112548828e+00,0.000000000000000000e+00
3.386773547094187875e-01,9.988769888877868652e-01,0.000000000000000000e+00
3.406813627254508536e-01,9.992145299911499023e-01,0.000000000000000000e+00
3.426853707414829198e-01,1.000013709068298340e+00,0.000000000000000000e+00
3.446893787575149859e-01,1.000436663627624512e+00,0.000000000000000000e+00
3.466933867735470520e-01,9.983956217765808105e-01,0.000000000000000000e+00
3.486973947895791182e-01,9.978293776512145996e-01,0.000000000000000000e+00
3.507014028056111843e-01,1.000125169754028320e+00,0.000000000000000000e+00
3.527054108216432504e-01,9.996681809425354004e-01,0.000000000000000000e+00
3.547094188376753165e-01,1.000130295753479004e+00,0.000000000000000000e+00
3.567134268537073827e-01,1.000050544738769531e+00,0.000000000000000000e+00
3.587174348697394488e-01,1.001024603843688965e+00,0.000000000000000000e+00
3.607214428857715149e-01,9.979369640350341797e-01,0.000000000000000000e+00
3.627254509018035811e-01,1.000797271728515625e+00,0.000000000000000000e+00
3.647294589178356472e-01,9.999355077743530273e-01,0.000000000000000000e+00
3.667334669338677133e-01,9.982338547706604004e-01,0.000000000000000000e+00
3.687374749498997795e-01,9.986575245857238770e-01,0.000000000000000000e+00
3.707414829659318456e-01,9.999480843544006348e-01,0.000000000000000000e+00
3.727454909819639117e-01,1.001219868659973145e+00,0.000000000000000000e+00
3.747494989979959779e-01,1.001605391502380371e+00,0.000000000000000000e+00
3.767535070140280440e-01,1.002873182296752930e+00,0.000000000000000000e+00
3.787575150300601101e-01,9.998106360435485840e-01,0.000000000000000000e+00
3.807615230460921762e-01,9.973929524421691895e-01,0.000000000000000000e+00
3.827655310621242424e-01,9.983460903167724609e-01,0.000000000000000000e+00
3.847695390781562530e-01,9.987484812736511230e-01,0.000000000000000000e+00
3.867735470941883191e-01,9.974759221076965332e-01,0.000000000000000000e+00
3.887775551102203853e-01,1.002336025238037109e+00,0.000000000000000000e+00
3.907815631262524514e-01,9.978700280189514160e-01,0.000000000000000000e+00
3.927855711422845175e-01,9.993476867675781250e-01,0.000000000000000000e+00
3.947895791583165837e-01,9.978149533271789551e-01,0.000000000000000000e+00
3.967935871743486498e-01,1.000882387161254883e+00,0.000000000000000000e+00
3.987975951903807159e-01,9.992486238479614258e-01,0.000000000000000000e+00
4.008016032064127820e-01,9.982169866561889648e-01,0.000000000000000000e+00
4.028056112224448482e-01,9.988508224487304688e-01,0.000000000000000000e+00
4.048096192384769143e-01,1.001076698303222656e+00,0.000000000000000000e+00
4.068136272545089804e-01,1.000841498374938965e+00,0.000000000000000000e+00
4.088176352705410466e-01,1.001683592796325684e+00,0.000000000000000000e+00
4.108216432865731127e-01,1.001206159591674805e+00,0.000000000000000000e+00
4.128256513026051788e-01,1.001902699470520020e+00,0.000000000000000000e+00
4.148296593186372450e-01,1.001366019248962402e+00,0.000000000000000000e+00
4.168336673346693111e-01,1.000450253486633301e+00,0.000000000000000000e+00
4.188376753507013772e-01,9.988303184509277344e-01,0.000000000000000000e+00
4.208416833667334433e-01,1.001848816871643066e+00,0.000000000000000000e+00
4.228456913827655095e-01,1.001616954803466797e+00,0.000000000000000000e+00
4.248496993987975756e-01,9.992510676383972168e-01,0.000000000000000000e+00
4.268537074148296417e-01,1.000795006752014160e+00,0.000000000000000000e+00
4.288577154308617079e-01,1.000031948089599609e+00,0.000000000000000000e+00
