time,flux,label
0.000000000000000000e+00,9.979197382926940918e-01,1.000000000000000000e+00
2.004008016032063962e-03,1.000049948692321777e+00,1.000000000000000000e+00
4.008016032064127925e-03,1.001434683799743652e+00,1.000000000000000000e+00
6.012024048096191453e-03,9.985675215721130371e-01,1.000000000000000000e+00
8.016032064128255849e-03,1.001488685607910156e+00,1.000000000000000000e+00
1.002004008016032024e-02,1.000594139099121094e+00,1.000000000000000000e+00
1.202404809619238291e-02,9.995725154876708984e-01,1.000000000000000000e+00
1.402805611222444730e-02,9.991481304168701172e-01,1.000000000000000000e+00
1.603206412825651170e-02,9.993080496788024902e-01,1.000000000000000000e+00
1.803607214428857436e-02,9.988410472869873047e-01,1.000000000000000000e+00
2.004008016032064049e-02,9.997810125350952148e-01,1.000000000000000000e+00
2.204408817635270315e-02,1.000332117080688477e+00,1.000000000000000000e+00
2.404809619238476581e-02,9.996469616889953613e-01,1.000000000000000000e+00
2.605210420841683194e-02,1.002850174903869629e+00,1.000000000000000000e+00
2.805611222444889460e-02,1.003367781639099121e+00,1.000000000000000000e+00
3.006012024048096073e-02,1.000926136970520020e+00,1.000000000000000000e+00
3.206412825651302340e-02,1.001527428627014160e+00,1.000000000000000000e+00
3.406813627254508953e-02,1.001768827438354492e+00,1.000000000000000000e+00
3.607214428857714872e-02,1.001313328742980957e+00,1.000000000000000000e+00
3.807615230460921485e-02,9.988286495208740234e-01,1.000000000000000000e+00
4.008016032064128098e-02,1.005539417266845703e+00,1.000000000000000000e+00
4.208416833667334017e-02,1.003445744514465332e+00,1.000000000000000000e+00
4.408817635270540630e-02,1.002565622329711914e+00,1.000000000000000000e+00
4.609218436873747243e-02,1.001932501792907715e+00,1.000000000000000000e+00
4.809619238476953162e-02,9.999668598175048828e-01,1.000000000000000000e+00
5.010020040080159776e-02,1.003660082817077637e+00,1.000000000000000000e+00
5.210420841683366389e-02,1.004383206367492676e+00,1.000000000000000000e+00
5.410821643286573002e-02,1.002188563346862793e+00,1.000000000000000000e+00
5.611222444889778921e-02,1.002508640289306641e+00,1.000000000000000000e+00
5.811623246492985534e-02,1.001873850822448730e+00,1.000000000000000000e+00
6.012024048096192147e-02,9.998255372047424316e-01,1.000000000000000000e+00
6.212424849699398066e-02,9.990990757942199707e-01,1.000000000000000000e+00
6.412825651302604679e-02,1.003607273101806641e+00,1.000000000000000000e+00
6.613226452905811292e-02,1.000566005706787109e+00,1.000000000000000000e+00
6.813627254509017905e-02,9.973481893539428711e-01,1.000000000000000000e+00
7.014028056112224518e-02,9.996701478958129883e-01,1.000000000000000000e+00
7.214428857715429744e-02,9.986086487770080566e-01,1.000000000000000000e+00
7.414829659318636357e-02,1.002406477928161621e+00,1.000000000000000000e+00
7.615230460921842970e-02,9.985219836235046387e-01,1.000000000000000000e+00
7.815631262525049583e-02,9.997689723968505859e-01,1.000000000000000000e+00
8.016032064128256196e-02,9.997911453247070312e-01,1.000000000000000000e+00
8.216432865731462809e-02,9.989094138145446777e-01,1.000000000000000000e+00
8.416833667334668034e-02,1.002865910530090332e+00,1.000000000000000000e+00
8.617234468937874647e-02,1.002854466438293457e+00,1.000000000000000000e+00
8.817635270541081260e-02,9.986657500267028809e-01,1.000000000000000000e+00
9.018036072144287874e-02,1.000819921493530273e+00,1.000000000000000000e+00
9.218436873747494487e-02,9.989539384841918945e-01,1.000000000000000000e+00
9.418837675350701100e-02,9.966159462928771973e-01,1.000000000000000000e+00
9.619238476953906325e-02,1.000259399414062500e+00,1.000000000000000000e+00
9.819639278557112938e-02,1.000865340232849121e+00,1.000000000000000000e+00
1.002004008016031955e-01,9.997281432151794434e-01,1.000000000000000000e+00
1.022044088176352616e-01,9.967867136001586914e-01,1.000000000000000000e+00
1.042084168336673278e-01,9.989569783210754395e-01,1.000000000000000000e+00
1.062124248496993939e-01,1.003622531890869141e+00,1.000000000000000000e+00
1.082164328657314600e-01,1.000890374183654785e+00,1.000000000000000000e+00
1.102204408817635123e-01,9.991858005523681641e-01,1.000000000000000000e+00
1.122244488977955784e-01,1.000283122062683105e+00,1.000000000000000000e+00
1.142284569138276445e-01,9.997432231903076172e-01,1.000000000000000000e+00
1.162324649298597107e-01,9.983648657798767090e-01,1.000000000000000000e+00
1.182364729458917768e-01,9.994021058082580566e-01,1.000000000000000000e+00
1.202404809619238429e-01,1.000339388847351074e+00,1.000000000000000000e+00
1.222444889779558952e-01,9.998137950897216797e-01,1.000000000000000000e+00
1.242484969939879613e-01,1.001391649246215820e+00,1.000000000000000000e+00
1.262525050100200275e-01,9.985736012458801270e-01,1.000000000000000000e+00
1.282565130260520936e-01,9.991962313652038574e-01,1.000000000000000000e+00
1.302605210420841597e-01,9.982528090476989746e-01,1.000000000000000000e+00
1.322645290581162258e-01,9.958791136741638184e-01,1.000000000000000000e+00
1.342685370741482920e-01,9.975283145904541016e-01,1.000000000000000000e+00
1.362725450901803581e-01,9.971877932548522949e-01,1.000000000000000000e+00
1.382765531062124242e-01,1.000372648239135742e+00,1.000000000000000000e+00
1.402805611222444904e-01,9.969012141227722168e-01,1.000000000000000000e+00
1.422845691382765287e-01,9.994765520095825195e-01,1.000000000000000000e+00
1.442885771543085949e-01,9.997014999389648438e-01,1.000000000000000000e+00
1.462925851703406610e-01,9.994119405746459961e-01,1.000000000000000000e+00
1.482965931863727271e-01,9.962007403373718262e-01,1.000000000000000000e+00
1.503006012024047933e-01,9.979311823844909668e-01,1.000000000000000000e+00
1.523046092184368594e-01,9.972137808799743652e-01,1.000000000000000000e+00
1.543086172344689255e-01,9.974250197410583496e-01,1.000000000000000000e+00
1.563126252505009917e-01,1.001259565353393555e+00,1.000000000000000000e+00
1.583166332665330578e-01,9.977171421051025391e-01,1.000000000000000000e+00
1.603206412825651239e-01,9.990884065628051758e-01,1.000000000000000000e+00
1.623246492985971901e-01,9.961256980895996094e-01,1.000000000000000000e+00
1.643286573146292562e-01,9.971903562545776367e-01,1.000000000000000000e+00
1.663326653306613223e-01,9.975715875625610352e-01,1.000000000000000000e+00
1.683366733466933607e-01,9.962060451507568359e-01,1.000000000000000000e+00
1.703406813627254268e-01,9.971032142639160156e-01,1.000000000000000000e+00
1.723446893787574929e-01,9.982668757438659668e-01,1.000000000000000000e+00
1.743486973947895591e-01,9.984439611434936523e-01,1.000000000000000000e+00
1.763527054108216252e-01,9.965020418167114258e-01,1.000000000000000000e+00
1.783567134268536913e-01,9.960582256317138672e-01,1.000000000000000000e+00
1.803607214428857575e-01,9.962140321731567383e-01,1.000000000000000000e+00
1.823647294589178236e-01,9.977411627769470215e-01,1.000000000000000000e+00
1.843687374749498897e-01,9.977797269821166992e-01,1.000000000000000000e+00
1.863727454909819559e-01,9.991050362586975098e-01,1.000000000000000000e+00
1.883767535070140220e-01,9.983819127082824707e-01,1.000000000000000000e+00
1.903807615230460881e-01,9.960351586341857910e-01,1.000000000000000000e+00
1.923847695390781265e-01,9.998350739479064941e-01,1.000000000000000000e+00
1.943887775551101926e-01,9.989004135131835938e-01,1.000000000000000000e+00
1.963927855711422588e-01,9.981787204742431641e-01,1.000000000000000000e+00
1.983967935871743249e-01,1.000033259391784668e+00,1.000000000000000000e+00
2.004008016032063910e-01,9.969946146011352539e-01,1.000000000000000000e+00
2.024048096192384572e-01,9.987101554870605469e-01,1.000000000000000000e+00
2.044088176352705233e-01,9.979719519615173340e-01,1.000000000000000000e+00
2.064128256513025894e-01,1.000918388366699219e+00,1.000000000000000000e+00
2.084168336673346555e-01,9.982892274856567383e-01,1.000000000000000000e+00
2.104208416833667217e-01,9.999489188194274902e-01,1.000000000000000000e+00
2.124248496993987878e-01,1.000139832496643066e+00,1.000000000000000000e+00
2.144288577154308539e-01,9.998578429222106934e-01,1.000000000000000000e+00
2.164328657314629201e-01,1.000437021255493164e+00,1.000000000000000000e+00
2.184368737474949584e-01,9.995054006576538086e-01,1.000000000000000000e+00
2.204408817635270246e-01,1.000863194465637207e+00,1.000000000000000000e+00
2.224448897795590907e-01,9.979538917541503906e-01,1.000000000000000000e+00
2.244488977955911568e-01,9.988127946853637695e-01,1.000000000000000000e+00
2.264529058116232230e-01,1.000751972198486328e+00,1.000000000000000000e+00
2.284569138276552891e-01,9.988327622413635254e-01,1.000000000000000000e+00
2.304609218436873552e-01,1.000359892845153809e+00,1.000000000000000000e+00
2.324649298597194214e-01,1.001075029373168945e+00,1.000000000000000000e+00
2.344689378757514875e-01,1.000523209571838379e+00,1.000000000000000000e+00
2.364729458917835536e-01,9.973875880241394043e-01,1.000000000000000000e+00
2.384769539078156197e-01,9.971106052398681641e-01,1.000000000000000000e+00
2.404809619238476859e-01,9.968743324279785156e-01,1.000000000000000000e+00
2.424849699398797520e-01,9.998648166656494141e-01,1.000000000000000000e+00
2.444889779559117904e-01,1.000660419464111328e+00,1.000000000000000000e+00
2.464929859719438565e-01,9.985594749450683594e-01,1.000000000000000000e+00
2.484969939879759226e-01,9.926434755325317383e-01,1.000000000000000000e+00
2.505010020040079888e-01,9.995040297508239746e-01,1.000000000000000000e+00
2.525050100200400549e-01,9.967576861381530762e-01,1.000000000000000000e+00
2.545090180360721210e-01,9.995768666267395020e-01,1.000000000000000000e+00
2.565130260521041872e-01,9.987401962280273438e-01,1.000000000000000000e+00
2.585170340681362533e-01,9.989496469497680664e-01,1.000000000000000000e+00
2.605210420841683194e-01,9.978213906288146973e-01,1.000000000000000000e+00
2.625250501002003856e-01,9.999327659606933594e-01,1.000000000000000000e+00
2.645290581162324517e-01,1.000079393386840820e+00,1.000000000000000000e+00
2.665330661322645178e-01,1.001035809516906738e+00,1.000000000000000000e+00
2.685370741482965840e-01,1.001254439353942871e+00,1.000000000000000000e+00
2.705410821643286501e-01,1.000391244888305664e+00,1.000000000000000000e+00
2.725450901803607162e-01,1.002989053726196289e+00,1.000000000000000000e+00
2.745490981963927823e-01,1.000317692756652832e+00,1.000000000000000000e+00
2.765531062124248485e-01,1.002704858779907227e+00,1.000000000000000000e+00
2.785571142284569146e-01,1.001377940177917480e+00,1.000000000000000000e+00
2.805611222444889807e-01,9.997908473014831543e-01,1.000000000000000000e+00
2.825651302605209914e-01,9.989062547683715820e-01,1.000000000000000000e+00
2.845691382765530575e-01,9.988752007484436035e-01,1.000000000000000000e+00
2.865731462925851236e-01,1.000676274299621582e+00,1.000000000000000000e+00
