time,flux,label
0.000000000000000000e+00,9.958143234252929688e-01,0.000000000000000000e+00
2.004008016032063962e-03,9.974631071090698242e-01,0.000000000000000000e+00
4.008016032064127925e-03,9.972813725471496582e-01,0.000000000000000000e+00
6.012024048096191453e-03,1.005582571029663086e+00,0.000000000000000000e+00
8.016032064128255849e-03,1.000915884971618652e+00,0.000000000000000000e+00
1.002004008016032024e-02,9.995613694190979004e-01,0.000000000000000000e+00
1.202404809619238291e-02,9.972002506256103516e-01,0.000000000000000000e+00
1.402805611222444730e-02,9.992689490318298340e-01,0.000000000000000000e+00
1.603206412825651170e-02,1.001692652702331543e+00,0.000000000000000000e+00
1.803607214428857436e-02,9.979606270790100098e-01,0.000000000000000000e+00
2.004008016032064049e-02,9.996588230133056641e-01,0.000000000000000000e+00
2.204408817635270315e-02,1.003995537757873535e+00,0.000000000000000000e+00
2.404809619238476581e-02,1.000930547714233398e+00,0.000000000000000000e+00
2.605210420841683194e-02,9.970737099647521973e-01,0.000000000000000000e+00
2.805611222444889460e-02,9.994797110557556152e-01,0.000000000000000000e+00
3.006012024048096073e-02,9.976530075073242188e-01,0.000000000000000000e+00
3.206412825651302340e-02,9.990178346633911133e-01,0.000000000000000000e+00
3.406813627254508953e-02,9.998263716697692871e-01,0.000000000000000000e+00
3.607214428857714872e-02,1.001064181327819824e+00,0.000000000000000000e+00
3.807615230460921485e-02,9.999402165412902832e-01,0.000000000000000000e+00
4.008016032064128098e-02,1.001912593841552734e+00,0.000000000000000000e+00
4.208416833667334017e-02,9.968615770339965820e-01,0.000000000000000000e+00
4.408817635270540630e-02,1.000886797904968262e+00,0.000000000000000000e+00
4.609218436873747243e-02,9.981037378311157227e-01,0.000000000000000000e+00
4.809619238476953162e-02,9.982440471649169922e-01,0.000000000000000000e+00
5.010020040080159776e-02,9.981921315193176270e-01,0.000000000000000000e+00
5.210420841683366389e-02,9.973132014274597168e-01,0.000000000000000000e+00
5.410821643286573002e-02,9.962606430053710938e-01,0.000000000000000000e+00
5.611222444889778921e-02,9.998340010643005371e-01,0.000000000000000000e+00
5.811623246492985534e-02,9.968738555908203125e-01,0.000000000000000000e+00
6.012024048096192147e-02,9.986851811408996582e-01,0.000000000000000000e+00
6.212424849699398066e-02,9.978049993515014648e-01,0.000000000000000000e+00
6.412825651302604679e-02,1.000560760498046875e+00,0.000000000000000000e+00
6.613226452905811292e-02,1.001350641250610352e+00,0.000000000000000000e+00
6.813627254509017905e-02,1.002519845962524414e+00,0.000000000000000000e+00
7.014028056112224518e-02,9.994890093803405762e-01,0.000000000000000000e+00
7.214428857715429744e-02,9.989648461341857910e-01,0.000000000000000000e+00
7.414829659318636357e-02,9.996602535247802734e-01,0.000000000000000000e+00
7.615230460921842970e-02,9.994974732398986816e-01,0.000000000000000000e+00
7.815631262525049583e-02,1.000528931617736816e+00,0.000000000000000000e+00
8.016032064128256196e-02,9.978290796279907227e-01,0.000000000000000000e+00
8.216432865731462809e-02,1.000271558761596680e+00,0.000000000000000000e+00
8.416833667334668034e-02,1.000755786895751953e+00,0.000000000000000000e+00
8.617234468937874647e-02,1.001751184463500977e+00,0.000000000000000000e+00
8.817635270541081260e-02,1.000149726867675781e+00,0.000000000000000000e+00
9.018036072144287874e-02,1.000303030014038086e+00,0.000000000000000000e+00
9.218436873747494487e-02,1.000454545021057129e+00,0.000000000000000000e+00
9.418837675350701100e-02,1.000543236732482910e+00,0.000000000000000000e+00
9.619238476953906325e-02,9.988484382629394531e-01,0.000000000000000000e+00
9.819639278557112938e-02,1.001688241958618164e+00,0.000000000000000000e+00
1.002004008016031955e-01,1.001260876655578613e+00,0.000000000000000000e+00
1.022044088176352616e-01,1.003381848335266113e+00,0.000000000000000000e+00
1.042084168336673278e-01,1.000043869018554688e+00,0.000000000000000000e+00
1.062124248496993939e-01,1.000362753868103027e+00,0.000000000000000000e+00
1.082164328657314600e-01,9.999335408210754395e-01,0.000000000000000000e+00
1.102204408817635123e-01,9.975932836532592773e-01,0.000000000000000000e+00
1.122244488977955784e-01,1.003464579582214355e+00,0.000000000000000000e+00
1.142284569138276445e-01,9.990546107292175293e-01,0.000000000000000000e+00
1.162324649298597107e-01,9.996584653854370117e-01,0.000000000000000000e+00
1.182364729458917768e-01,9.992678165435791016e-01,0.000000000000000000e+00
1.202404809619238429e-01,9.995567202568054199e-01,0.000000000000000000e+00
1.222444889779558952e-01,9.999306797981262207e-01,0.000000000000000000e+00
1.242484969939879613e-01,9.949337840080261230e-01,0.000000000000000000e+00
1.262525050100200275e-01,1.000494956970214844e+00,0.000000000000000000e+00
1.282565130260520936e-01,9.977734684944152832e-01,0.000000000000000000e+00
1.302605210420841597e-01,9.974446892738342285e-01,0.000000000000000000e+00
1.322645290581162258e-01,1.005915403366088867e+00,0.000000000000000000e+00
1.342685370741482920e-01,1.000062108039855957e+00,0.000000000000000000e+00
1.362725450901803581e-01,1.000868082046508789e+00,0.000000000000000000e+00
1.382765531062124242e-01,9.990618228912353516e-01,0.000000000000000000e+00
1.402805611222444904e-01,1.001105070114135742e+00,0.000000000000000000e+00
1.422845691382765287e-01,1.000128984451293945e+00,0.000000000000000000e+00
1.442885771543085949e-01,9.994649291038513184e-01,0.000000000000000000e+00
1.462925851703406610e-01,9.981122016906738281e-01,0.000000000000000000e+00
1.482965931863727271e-01,9.998598694801330566e-01,0.000000000000000000e+00
1.503006012024047933e-01,1.003015041351318359e+00,0.000000000000000000e+00
1.523046092184368594e-01,1.002915024757385254e+00,0.000000000000000000e+00
1.543086172344689255e-01,1.001616597175598145e+00,0.000000000000000000e+00
1.563126252505009917e-01,1.001398205757141113e+00,0.000000000000000000e+00
1.583166332665330578e-01,1.001170277595520020e+00,0.000000000000000000e+00
1.603206412825651239e-01,1.002918004989624023e+00,0.000000000000000000e+00
1.623246492985971901e-01,1.000859618186950684e+00,0.000000000000000000e+00
1.643286573146292562e-01,1.000492572784423828e+00,0.000000000000000000e+00
1.663326653306613223e-01,9.987325072288513184e-01,0.000000000000000000e+00
1.683366733466933607e-01,1.002010345458984375e+00,0.000000000000000000e+00
1.703406813627254268e-01,1.003524184226989746e+00,0.000000000000000000e+00
