time,flux,label
0.000000000000000000e+00,1.000227212905883789e+00,1.000000000000000000e+00
2.004008016032063962e-03,1.001163482666015625e+00,1.000000000000000000e+00
4.008016032064127925e-03,1.001186847686767578e+00,1.000000000000000000e+00
6.012024048096191453e-03,1.001099348068237305e+00,1.000000000000000000e+00
8.016032064128255849e-03,1.001011848449707031e+00,1.000000000000000000e+00
1.002004008016032024e-02,1.000924468040466309e+00,1.000000000000000000e+00
1.202404809619238291e-02,1.000836968421936035e+00,1.000000000000000000e+00
1.402805611222444730e-02,1.000749468803405762e+00,1.000000000000000000e+00
1.603206412825651170e-02,1.000661969184875488e+00,1.000000000000000000e+00
1.803607214428857436e-02,1.000574469566345215e+00,1.000000000000000000e+00
2.004008016032064049e-02,1.000487089157104492e+00,1.000000000000000000e+00
2.204408817635270315e-02,1.000399589538574219e+00,1.000000000000000000e+00
2.404809619238476581e-02,1.000312089920043945e+00,1.000000000000000000e+00
2.605210420841683194e-02,1.000224590301513672e+00,1.000000000000000000e+00
2.805611222444889460e-02,1.000137090682983398e+00,1.000000000000000000e+00
3.006012024048096073e-02,1.000049710273742676e+00,1.000000000000000000e+00
3.206412825651302340e-02,9.999622106552124023e-01,1.000000000000000000e+00
3.406813627254508953e-02,9.998747110366821289e-01,1.000000000000000000e+00
3.607214428857714872e-02,9.997872114181518555e-01,1.000000000000000000e+00
3.807615230460921485e-02,9.996997714042663574e-01,1.000000000000000000e+00
4.008016032064128098e-02,9.996122717857360840e-01,1.000000000000000000e+00
4.208416833667334017e-02,9.995248317718505859e-01,1.000000000000000000e+00
4.408817635270540630e-02,9.994373321533203125e-01,1.000000000000000000e+00
4.609218436873747243e-02,9.993498921394348145e-01,1.000000000000000000e+00
4.809619238476953162e-02,9.992623925209045410e-01,1.000000000000000000e+00
5.010020040080159776e-02,9.991748929023742676e-01,1.000000000000000000e+00
5.210420841683366389e-02,9.990874528884887695e-01,1.000000000000000000e+00
5.410821643286573002e-02,9.989999532699584961e-01,1.000000000000000000e+00
5.611222444889778921e-02,9.989125132560729980e-01,1.000000000000000000e+00
5.811623246492985534e-02,9.988250136375427246e-01,1.000000000000000000e+00
6.012024048096192147e-02,9.987375140190124512e-01,1.000000000000000000e+00
6.212424849699398066e-02,9.986500740051269531e-01,1.000000000000000000e+00
6.412825651302604679e-02,9.985625743865966797e-01,1.000000000000000000e+00
6.613226452905811292e-02,9.984751343727111816e-01,1.000000000000000000e+00
6.813627254509017905e-02,9.983876347541809082e-01,1.000000000000000000e+00
7.014028056112224518e-02,1.001114010810852051e+00,1.000000000000000000e+00
7.214428857715429744e-02,9.991303086280822754e-01,1.000000000000000000e+00
7.414829659318636357e-02,1.001421093940734863e+00,1.000000000000000000e+00
7.615230460921842970e-02,9.984779953956604004e-01,1.000000000000000000e+00
7.815631262525049583e-02,9.998089075088500977e-01,1.000000000000000000e+00
8.016032064128256196e-02,1.000786423683166504e+00,1.000000000000000000e+00
8.216432865731462809e-02,1.000350356101989746e+00,1.000000000000000000e+00
8.416833667334668034e-02,1.000727653503417969e+00,1.000000000000000000e+00
8.617234468937874647e-02,1.000427842140197754e+00,1.000000000000000000e+00
8.817635270541081260e-02,9.994165301322937012e-01,1.000000000000000000e+00
9.018036072144287874e-02,9.989600181579589844e-01,1.000000000000000000e+00
9.218436873747494487e-02,1.000446915626525879e+00,1.000000000000000000e+00
9.418837675350701100e-02,9.985346794128417969e-01,1.000000000000000000e+00
9.619238476953906325e-02,1.001458287239074707e+00,1.000000000000000000e+00
9.819639278557112938e-02,9.981863498687744141e-01,1.000000000000000000e+00
1.002004008016031955e-01,9.990247488021850586e-01,1.000000000000000000e+00
1.022044088176352616e-01,9.994441866874694824e-01,1.000000000000000000e+00
1.042084168336673278e-01,9.997025132179260254e-01,1.000000000000000000e+00
1.062124248496993939e-01,9.988759160041809082e-01,1.000000000000000000e+00
1.082164328657314600e-01,9.995381236076354980e-01,1.000000000000000000e+00
1.102204408817635123e-01,1.000128626823425293e+00,1.000000000000000000e+00
1.122244488977955784e-01,9.971650838851928711e-01,1.000000000000000000e+00
1.142284569138276445e-01,9.991110563278198242e-01,1.000000000000000000e+00
1.162324649298597107e-01,9.989008307456970215e-01,1.000000000000000000e+00
1.182364729458917768e-01,1.001256465911865234e+00,1.000000000000000000e+00
1.202404809619238429e-01,1.001466393470764160e+00,1.000000000000000000e+00
1.222444889779558952e-01,1.000434517860412598e+00,1.000000000000000000e+00
1.242484969939879613e-01,1.001422643661499023e+00,1.000000000000000000e+00
1.262525050100200275e-01,1.001087784767150879e+00,1.000000000000000000e+00
1.282565130260520936e-01,1.001848101615905762e+00,1.000000000000000000e+00
1.302605210420841597e-01,1.001178979873657227e+00,1.000000000000000000e+00
1.322645290581162258e-01,1.001867651939392090e+00,1.000000000000000000e+00
1.342685370741482920e-01,9.997063279151916504e-01,1.000000000000000000e+00
1.362725450901803581e-01,1.002287149429321289e+00,1.000000000000000000e+00
1.382765531062124242e-01,9.995729923248291016e-01,1.000000000000000000e+00
1.402805611222444904e-01,1.002430915832519531e+00,1.000000000000000000e+00
1.422845691382765287e-01,1.001943945884704590e+00,1.000000000000000000e+00
1.442885771543085949e-01,1.003900289535522461e+00,1.000000000000000000e+00
1.462925851703406610e-01,1.001088023185729980e+00,1.000000000000000000e+00
1.482965931863727271e-01,1.002598404884338379e+00,1.000000000000000000e+00
1.503006012024047933e-01,1.003412723541259766e+00,1.000000000000000000e+00
1.523046092184368594e-01,1.002259492874145508e+00,1.000000000000000000e+00
1.543086172344689255e-01,1.002046227455139160e+00,1.000000000000000000e+00
1.563126252505009917e-01,9.998972415924072266e-01,1.000000000000000000e+00
1.583166332665330578e-01,1.001343965530395508e+00,1.000000000000000000e+00
1.603206412825651239e-01,1.002806782722473145e+00,1.000000000000000000e+00
1.623246492985971901e-01,1.000245213508605957e+00,1.000000000000000000e+00
1.643286573146292562e-01,1.000006556510925293e+00,1.000000000000000000e+00
1.663326653306613223e-01,1.003592252731323242e+00,1.000000000000000000e+00
1.683366733466933607e-01,1.003254532814025879e+00,1.000000000000000000e+00
1.703406813627254268e-01,1.002655386924743652e+00,1.000000000000000000e+00
1.723446893787574929e-01,1.001662492752075195e+00,1.000000000000000000e+00
1.743486973947895591e-01,1.001008152961730957e+00,1.000000000000000000e+00
1.763527054108216252e-01,1.003697514533996582e+00,1.000000000000000000e+00
1.783567134268536913e-01,1.004662752151489258e+00,1.000000000000000000e+00
1.803607214428857575e-01,1.001770257949829102e+00,1.000000000000000000e+00
1.823647294589178236e-01,1.004111170768737793e+00,1.000000000000000000e+00
1.843687374749498897e-01,1.002811193466186523e+00,1.000000000000000000e+00
1.863727454909819559e-01,1.003435134887695312e+00,1.000000000000000000e+00
1.883767535070140220e-01,1.004727840423583984e+00,1.000000000000000000e+00
1.903807615230460881e-01,1.002881884574890137e+00,1.000000000000000000e+00
1.923847695390781265e-01,1.002406835556030273e+00,1.000000000000000000e+00
1.943887775551101926e-01,1.003124356269836426e+00,1.000000000000000000e+00
1.963927855711422588e-01,1.005361795425415039e+00,1.000000000000000000e+00
1.983967935871743249e-01,1.003324031829833984e+00,1.000000000000000000e+00
2.004008016032063910e-01,1.002017140388488770e+00,1.000000000000000000e+00
2.024048096192384572e-01,1.001125812530517578e+00,1.000000000000000000e+00
2.044088176352705233e-01,1.000375270843505859e+00,1.000000000000000000e+00
2.064128256513025894e-01,1.001365542411804199e+00,1.000000000000000000e+00
2.084168336673346555e-01,1.000527143478393555e+00,1.000000000000000000e+00
2.104208416833667217e-01,1.000396132469177246e+00,1.000000000000000000e+00
2.124248496993987878e-01,9.997283220291137695e-01,1.000000000000000000e+00
2.144288577154308539e-01,9.994567036628723145e-01,1.000000000000000000e+00
2.164328657314629201e-01,9.971537590026855469e-01,1.000000000000000000e+00
2.184368737474949584e-01,9.985246062278747559e-01,1.000000000000000000e+00
2.204408817635270246e-01,9.998418688774108887e-01,1.000000000000000000e+00
2.224448897795590907e-01,9.984850883483886719e-01,1.000000000000000000e+00
2.244488977955911568e-01,9.991903305053710938e-01,1.000000000000000000e+00
2.264529058116232230e-01,9.988321661949157715e-01,1.000000000000000000e+00
2.284569138276552891e-01,1.001164555549621582e+00,1.000000000000000000e+00
2.304609218436873552e-01,9.981140494346618652e-01,1.000000000000000000e+00
2.324649298597194214e-01,9.988267421722412109e-01,1.000000000000000000e+00
2.344689378757514875e-01,1.001018881797790527e+00,1.000000000000000000e+00
2.364729458917835536e-01,1.001281738281250000e+00,1.000000000000000000e+00
2.384769539078156197e-01,9.994342923164367676e-01,1.000000000000000000e+00
2.404809619238476859e-01,9.999050498008728027e-01,1.000000000000000000e+00
2.424849699398797520e-01,9.997426867485046387e-01,1.000000000000000000e+00
2.444889779559117904e-01,9.997028708457946777e-01,1.000000000000000000e+00
2.464929859719438565e-01,9.990326762199401855e-01,1.000000000000000000e+00
2.484969939879759226e-01,9.995249509811401367e-01,1.000000000000000000e+00
2.505010020040079888e-01,9.995337128639221191e-01,1.000000000000000000e+00
2.525050100200400549e-01,1.000151276588439941e+00,1.000000000000000000e+00
2.545090180360721210e-01,9.982106685638427734e-01,1.000000000000000000e+00
2.565130260521041872e-01,9.985348582267761230e-01,1.000000000000000000e+00
2.585170340681362533e-01,9.995483160018920898e-01,1.000000000000000000e+00
2.605210420841683194e-01,9.976540803909301758e-01,1.000000000000000000e+00
2.625250501002003856e-01,9.952954053878784180e-01,1.000000000000000000e+00
2.645290581162324517e-01,9.999788403511047363e-01,1.000000000000000000e+00
2.665330661322645178e-01,9.992464780807495117e-01,1.000000000000000000e+00
2.685370741482965840e-01,9.982035756111145020e-01,1.000000000000000000e+00
2.705410821643286501e-01,9.997159242630004883e-01,1.000000000000000000e+00
